allowed_for_evaluation,card_path,claim_boundary,clean_prediction,detector,sample_id,transformation,transformed_prediction,validation_level,verdict
True,slack_eval/cards/section_slack/ef52072b5a3916d3e6d07169b84ec36d1b6caa4eb611627c72b8218778327c61.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef52072b5a3916d3e6d07169b84ec36d1b6caa4eb611627c72b8218778327c61,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef573b8a1a9ded83830af339ad0d536af07c5c65a4a27a1a207ad02979b1b197.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef573b8a1a9ded83830af339ad0d536af07c5c65a4a27a1a207ad02979b1b197,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef57d740dce3e1b4b1de1b7d64c07870501df9b6560aba79b08f33c5b34a5e16.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef57d740dce3e1b4b1de1b7d64c07870501df9b6560aba79b08f33c5b34a5e16,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef5c503eb7956760df0bc85dfa9a6b37c273ef9ca5d36e61b3bd5b56d58f49d6.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef5c503eb7956760df0bc85dfa9a6b37c273ef9ca5d36e61b3bd5b56d58f49d6,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef5d29242e59abc82108e6621546de7c0590ea0aeee20bba3363cc767bb313c5.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef5d29242e59abc82108e6621546de7c0590ea0aeee20bba3363cc767bb313c5,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef5ece45930247c7bed3b0d7970f1db4ae496543ed239c216cbba5ab920f8bb3.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef5ece45930247c7bed3b0d7970f1db4ae496543ed239c216cbba5ab920f8bb3,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef61e92582a60c072fc527babcc7183ea7b7ba7af03a684eb77d17023de113fe.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ef61e92582a60c072fc527babcc7183ea7b7ba7af03a684eb77d17023de113fe,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ef69253920cf4e295465f03e80e36be8df04a1e57fc1e8b0a017362bb20b2d29.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef69253920cf4e295465f03e80e36be8df04a1e57fc1e8b0a017362bb20b2d29,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef7f53951d67a4018be7cd19ff2d0e29830284812c2b137f3ee3a57158657e9e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef7f53951d67a4018be7cd19ff2d0e29830284812c2b137f3ee3a57158657e9e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef8120ef96e9ac07dea8f375a34371b99af25a1e644ef0fc7fa5cc15ea2ba019.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef8120ef96e9ac07dea8f375a34371b99af25a1e644ef0fc7fa5cc15ea2ba019,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef90e35e7c2be389293d12d9e5da1aaf5551d563d54b8aa546e9dd306f602fb1.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef90e35e7c2be389293d12d9e5da1aaf5551d563d54b8aa546e9dd306f602fb1,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef92dbd5fb3b27237426afa46b05b094bb42d285bf617714147d980a534c4a55.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef92dbd5fb3b27237426afa46b05b094bb42d285bf617714147d980a534c4a55,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef92eca5a9dc2269cb08b6e71df5e18d765401ea10839856e292638d3306c42e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef92eca5a9dc2269cb08b6e71df5e18d765401ea10839856e292638d3306c42e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef9d6ed96d2f56ea9cdadace59dfe362f6667f8d4a23d453b4997f60bdc5446f.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef9d6ed96d2f56ea9cdadace59dfe362f6667f8d4a23d453b4997f60bdc5446f,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efbb28b27649758adc1022342d5e5e944a93c8bb0d8060a30615ebc0e1b3abcb.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efbb28b27649758adc1022342d5e5e944a93c8bb0d8060a30615ebc0e1b3abcb,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efc0e1b000d4b48d87043728e2a508b5b1ee1a1ad6b191316e03b59a9a509d12.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efc0e1b000d4b48d87043728e2a508b5b1ee1a1ad6b191316e03b59a9a509d12,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efc4172ca6d7120f8aadb47122854507a59cbb494220b02712572dcc09542954.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efc4172ca6d7120f8aadb47122854507a59cbb494220b02712572dcc09542954,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efc49ed4211c52f75284dea18ae344f63736718f0a06b78038d5f388427c3c6b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efc49ed4211c52f75284dea18ae344f63736718f0a06b78038d5f388427c3c6b,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efcf3d78a4d3ffd7531b39ea829a0dd86400db041c1999864b8dbfada49d9624.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efcf3d78a4d3ffd7531b39ea829a0dd86400db041c1999864b8dbfada49d9624,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efd0cbc3729cd5b16e259983a8eb06379e67471462b9b855053be1e09db7bc15.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efd0cbc3729cd5b16e259983a8eb06379e67471462b9b855053be1e09db7bc15,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efdbe0c24726ef5a3393438abae11eb7572f90b33f323b38847554d4e2ab2363.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efdbe0c24726ef5a3393438abae11eb7572f90b33f323b38847554d4e2ab2363,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efdedeb09ef70e49f6ffd55337fcc261d06aa00d319137d8233fa8d4f18ea27c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efdedeb09ef70e49f6ffd55337fcc261d06aa00d319137d8233fa8d4f18ea27c,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efea9dfa7c7986239fb86e049110b0e79c63be0c59e4e6e55c44ec8d40fb88c5.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efea9dfa7c7986239fb86e049110b0e79c63be0c59e4e6e55c44ec8d40fb88c5,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efeaac1f84114098a125be20a0e1accd6bc6c1813838a662c1dde3dfe081c45e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efeaac1f84114098a125be20a0e1accd6bc6c1813838a662c1dde3dfe081c45e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efeaff4f9874f73950ad7eea5fc000086655fd70295f04a69cf651d8adc648db.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efeaff4f9874f73950ad7eea5fc000086655fd70295f04a69cf651d8adc648db,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/efecf9bb87d641994cab084a0ad65397b193c7a6d00c65100e6e41b8948f592e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,efecf9bb87d641994cab084a0ad65397b193c7a6d00c65100e6e41b8948f592e,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/efeffcdc18094769f3855ac98279909c9098ffacec0972513e8353f94c330b28.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,efeffcdc18094769f3855ac98279909c9098ffacec0972513e8353f94c330b28,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eff5bb1f985d234a47947dccfa53ec038e69b155b4b83e11206b1a5dd960a040.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eff5bb1f985d234a47947dccfa53ec038e69b155b4b83e11206b1a5dd960a040,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f007ab5b977e9af470a953ba55b95072820f9db913e11a95eb7d5eb059f0ecc3.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f007ab5b977e9af470a953ba55b95072820f9db913e11a95eb7d5eb059f0ecc3,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f010d8da620339fbb46173e743628334e3966e0435ead6435f06527b663ce404.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f010d8da620339fbb46173e743628334e3966e0435ead6435f06527b663ce404,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f0226101d444ac2594eae2d084dd5e7682deeb1df7d164793e05f1629bb3b5fb.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f0226101d444ac2594eae2d084dd5e7682deeb1df7d164793e05f1629bb3b5fb,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f028c3150e3a09ef57a74a54d8385b3f8b882e4ff5deee6fe21a6bb1246af799.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f028c3150e3a09ef57a74a54d8385b3f8b882e4ff5deee6fe21a6bb1246af799,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f030102955e3125dc7f182539a990d8f9fb2222934bc70537c0b0c0c168833f9.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f030102955e3125dc7f182539a990d8f9fb2222934bc70537c0b0c0c168833f9,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f03147446fd83f9ee7172e0fe7460e42c035da806ac8213e3635e1559c5d64ae.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f03147446fd83f9ee7172e0fe7460e42c035da806ac8213e3635e1559c5d64ae,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f0324442c00cf1818db4754a53d16e55995af18339f7b728f4d28334a5d1aeb7.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f0324442c00cf1818db4754a53d16e55995af18339f7b728f4d28334a5d1aeb7,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f039f6f6e066691e7356ed915bdc176cdb0b6d674195ef6f76108ed1d5207695.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f039f6f6e066691e7356ed915bdc176cdb0b6d674195ef6f76108ed1d5207695,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f03f6eef397d3b17db90ed0addbfe5bcf93acef69c9ec70b20056a76f0463c9e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f03f6eef397d3b17db90ed0addbfe5bcf93acef69c9ec70b20056a76f0463c9e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f044b08d571423a2f44fd7d07473f25c04549951d5e3152c97970e9b29708fee.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f044b08d571423a2f44fd7d07473f25c04549951d5e3152c97970e9b29708fee,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f051f8e8136a94f19631101225416947f675ae52ea6d7b32c44c77d80f4f12d3.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f051f8e8136a94f19631101225416947f675ae52ea6d7b32c44c77d80f4f12d3,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f05365e8f717d2e889c4677d84438026474f34399b125b04074cf208706d0661.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f05365e8f717d2e889c4677d84438026474f34399b125b04074cf208706d0661,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f058655dbf56ec4f801a2b2c181a6322e3b1fa7048fc734dda279b43e2126c5e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f058655dbf56ec4f801a2b2c181a6322e3b1fa7048fc734dda279b43e2126c5e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f06a6baaa26bd6cdec1303cf023468ef548147a73ebc10d8c52c2882d6048990.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f06a6baaa26bd6cdec1303cf023468ef548147a73ebc10d8c52c2882d6048990,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/f073c031c787956ad68f2b5c8f512212071e3fff4610910cff8d2a2b81d3b50d.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,f073c031c787956ad68f2b5c8f512212071e3fff4610910cff8d2a2b81d3b50d,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/f0761e10b1c34adbd443273e3927b39dec53c20bd01c774866ab72d10331231c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,f0761e10b1c34adbd443273e3927b39dec53c20bd01c774866ab72d10331231c,section_slack,malware,2,detector_stable
